"frequency";"dBCav"
+5.94420000000000000000e+009;-1.92116333445815218317e-004
+5.94435000000000000000e+009;-1.92107998094423850551e-004
+5.94450000000000000000e+009;-1.92099709287890186085e-004
+5.94465000000000000000e+009;-1.92091466803926758707e-004
+5.94480000000000000000e+009;-1.92083270407226921203e-004
+5.94495000000000000000e+009;-1.92075119896237083133e-004
+5.94510000000000000000e+009;-1.92067015039025962590e-004
+5.94525000000000000000e+009;-1.92058955615716952419e-004
+5.94540000000000000000e+009;-1.92050941404986794505e-004
+5.94555000000000000000e+009;-1.92042972192262934245e-004
+5.94570000000000000000e+009;-1.92035047783224548101e-004
+5.94585000000000000000e+009;-1.92027167927617337453e-004
+5.94600000000000000000e+009;-1.92019332444139470030e-004
+5.94615000000000000000e+009;-1.92011541106645942500e-004
+5.94630000000000000000e+009;-1.92003793703939402938e-004
+5.94645000000000000000e+009;-1.91996090025787032778e-004
+5.94660000000000000000e+009;-1.91988429867259876270e-004
+5.94675000000000000000e+009;-1.91980813035483706625e-004
+5.94690000000000000000e+009;-1.91973239297562925420e-004
+5.94705000000000000000e+009;-1.91965708472195754593e-004
+5.94720000000000000000e+009;-1.91958220353971066585e-004
+5.94735000000000000000e+009;-1.91950774733138214640e-004
+5.94750000000000000000e+009;-1.91943371410072376876e-004
+5.94765000000000000000e+009;-1.91936010185630849013e-004
+5.94780000000000000000e+009;-1.91928690869350344634e-004
+5.94795000000000000000e+009;-1.91921413257748613157e-004
+5.94810000000000000000e+009;-1.91914177166630737234e-004
+5.94825000000000000000e+009;-1.91906982384799446257e-004
+5.94840000000000000000e+009;-1.91899828721309281994e-004
+5.94855000000000000000e+009;-1.91892715986661274545e-004
+5.94870000000000000000e+009;-1.91885643990874363513e-004
+5.94885000000000000000e+009;-1.91878612551682427214e-004
+5.94900000000000000000e+009;-1.91871621466085251354e-004
+5.94915000000000000000e+009;-1.91864670556638703411e-004
+5.94930000000000000000e+009;-1.91857759631432846009e-004
+5.94945000000000000000e+009;-1.91850888494700421490e-004
+5.94960000000000000000e+009;-1.91844056991177580119e-004
+5.94975000000000000000e+009;-1.91837264914006841530e-004
+5.94990000000000000000e+009;-1.91830512078511143670e-004
+5.95005000000000000000e+009;-1.91823798318818585906e-004
+5.95020000000000000000e+009;-1.91817123438197566958e-004
+5.95035000000000000000e+009;-1.91810487281866436007e-004
+5.95050000000000000000e+009;-1.91803889634770602162e-004
+5.95065000000000000000e+009;-1.91797330340681844961e-004
+5.95080000000000000000e+009;-1.91790809236139339665e-004
+5.95095000000000000000e+009;-1.91784326121036065478e-004
+5.95110000000000000000e+009;-1.91777880843001393265e-004
+5.95125000000000000000e+009;-1.91771473214947401915e-004
+5.95140000000000000000e+009;-1.91765103057983253738e-004
+5.95155000000000000000e+009;-1.91758770217327379230e-004
+5.95170000000000000000e+009;-1.91752474516499962385e-004
+5.95185000000000000000e+009;-1.91746215787218189305e-004
+5.95200000000000000000e+009;-1.91739993858306269434e-004
+5.95215000000000000000e+009;-1.91733808561963641999e-004
+5.95230000000000000000e+009;-1.91727659735211572760e-004
+5.95245000000000000000e+009;-1.91721547219411090615e-004
+5.95260000000000000000e+009;-1.91715470824098963357e-004
+5.95275000000000000000e+009;-1.91709430416674121104e-004
+5.95290000000000000000e+009;-1.91703425817281436754e-004
+5.95305000000000000000e+009;-1.91697456861013461717e-004
+5.95320000000000000000e+009;-1.91691523401285791222e-004
+5.95335000000000000000e+009;-1.91685625270780117622e-004
+5.95350000000000000000e+009;-1.91679762301695907250e-004
+5.95365000000000000000e+009;-1.91673934355645892965e-004
+5.95380000000000000000e+009;-1.91668141257114602385e-004
+5.95395000000000000000e+009;-1.91662382853731406377e-004
+5.95410000000000000000e+009;-1.91656659010966602024e-004
+5.95425000000000000000e+009;-1.91650969535463844935e-004
+5.95440000000000000000e+009;-1.91645314304265799608e-004
+5.95455000000000000000e+009;-1.91639693141374794745e-004
+5.95470000000000000000e+009;-1.91634105924797946887e-004
+5.95485000000000000000e+009;-1.91628552474680074720e-004
+5.95500000000000000000e+009;-1.91623032654562679665e-004
+5.95515000000000000000e+009;-1.91617546310628671363e-004
+5.95530000000000000000e+009;-1.91612093295329220105e-004
+5.95545000000000000000e+009;-1.91606673467384109200e-004
+5.95560000000000000000e+009;-1.91601286674422655303e-004
+5.95575000000000000000e+009;-1.91595932767449621693e-004
+5.95590000000000000000e+009;-1.91590611605666827962e-004
+5.95605000000000000000e+009;-1.91585323034292813026e-004
+5.95620000000000000000e+009;-1.91580066927477129200e-004
+5.95635000000000000000e+009;-1.91574843115972754488e-004
+5.95650000000000000000e+009;-1.91569651485983888850e-004
+5.95665000000000000000e+009;-1.91564491878871561185e-004
+5.95680000000000000000e+009;-1.91559364158659498935e-004
+5.95695000000000000000e+009;-1.91554268187924832791e-004
+5.95710000000000000000e+009;-1.91549203816225756388e-004
+5.95725000000000000000e+009;-1.91544170918676246980e-004
+5.95740000000000000000e+009;-1.91539169368461513259e-004
+5.95755000000000000000e+009;-1.91534198990548308866e-004
+5.95770000000000000000e+009;-1.91529259685124277068e-004
+5.95785000000000000000e+009;-1.91524351290175054354e-004
+5.95800000000000000000e+009;-1.91519473694315889474e-004
+5.95815000000000000000e+009;-1.91514626746140551126e-004
+5.95830000000000000000e+009;-1.91509810326067042010e-004
+5.95845000000000000000e+009;-1.91505024292815091225e-004
+5.95860000000000000000e+009;-1.91500268515712478764e-004
+5.95875000000000000000e+009;-1.91495542872284068040e-004
+5.95890000000000000000e+009;-1.91490847220285217425e-004
+5.95905000000000000000e+009;-1.91486181427114938352e-004
+5.95920000000000000000e+009;-1.91481545368851605905e-004
+5.95935000000000000000e+009;-1.91476938930252931718e-004
+5.95950000000000000000e+009;-1.91472361974378191187e-004
+5.95965000000000000000e+009;-1.91467814368144386566e-004
+5.95980000000000000000e+009;-1.91463295988111956332e-004
+5.95995000000000000000e+009;-1.91458806709394904842e-004
+5.96010000000000000000e+009;-1.91454346426876822812e-004
+5.96025000000000000000e+009;-1.91449914983365362996e-004
+5.96040000000000000000e+009;-1.91445512271333148635e-004
+5.96055000000000000000e+009;-1.91441138160107932617e-004
+5.96070000000000000000e+009;-1.91436792547466472052e-004
+5.96085000000000000000e+009;-1.91432475290199646161e-004
+5.96100000000000000000e+009;-1.91428186283673352997e-004
+5.96115000000000000000e+009;-1.91423925398661833779e-004
+5.96130000000000000000e+009;-1.91419692515101000710e-004
+5.96145000000000000000e+009;-1.91415487510515717204e-004
+5.96160000000000000000e+009;-1.91411310285093707846e-004
+5.96175000000000000000e+009;-1.91407160700447732601e-004
+5.96190000000000000000e+009;-1.91403038654354521473e-004
+5.96205000000000000000e+009;-1.91398944016624026265e-004
+5.96220000000000000000e+009;-1.91394876672013985715e-004
+5.96235000000000000000e+009;-1.91390836524569498897e-004
+5.96250000000000000000e+009;-1.91386823438314320357e-004
+5.96265000000000000000e+009;-1.91382837311025180097e-004
+5.96280000000000000000e+009;-1.91378878024084505757e-004
+5.96295000000000000000e+009;-1.91374945471411463116e-004
+5.96310000000000000000e+009;-1.91371039529566680385e-004
+5.96325000000000000000e+009;-1.91367160091505033931e-004
+5.96340000000000000000e+009;-1.91363307056449742085e-004
+5.96355000000000000000e+009;-1.91359480299032664501e-004
+5.96370000000000000000e+009;-1.91355679713173048272e-004
+5.96385000000000000000e+009;-1.91351905201951621744e-004
+5.96400000000000000000e+009;-1.91348156639518018549e-004
+5.96415000000000000000e+009;-1.91344433922684679277e-004
+5.96430000000000000000e+009;-1.91340736955978820604e-004
+5.96445000000000000000e+009;-1.91337065608246104922e-004
+5.96460000000000000000e+009;-1.91333419807158673469e-004
+5.96475000000000000000e+009;-1.91329799397935146473e-004
+5.96490000000000000000e+009;-1.91326204337660958806e-004
+5.96505000000000000000e+009;-1.91322634462393168127e-004
+5.96520000000000000000e+009;-1.91319089711376418613e-004
+5.96535000000000000000e+009;-1.91315569947670066978e-004
+5.96550000000000000000e+009;-1.91312075104732587242e-004
+5.96565000000000000000e+009;-1.91308605031639974124e-004
+5.96580000000000000000e+009;-1.91305159673905322186e-004
+5.96595000000000000000e+009;-1.91301738899892013589e-004
+5.96610000000000000000e+009;-1.91298342616056141988e-004
+5.96625000000000000000e+009;-1.91294970729335945744e-004
+5.96640000000000000000e+009;-1.91291623126900103965e-004
+5.96655000000000000000e+009;-1.91288299726777050614e-004
+5.96670000000000000000e+009;-1.91285000406974010651e-004
+5.96685000000000000000e+009;-1.91281725090341271677e-004
+5.96700000000000000000e+009;-1.91278473664047539904e-004
+5.96715000000000000000e+009;-1.91275246039370681308e-004
+5.96730000000000000000e+009;-1.91272042118909333741e-004
+5.96745000000000000000e+009;-1.91268861798029286836e-004
+5.96760000000000000000e+009;-1.91265704983186552932e-004
+5.96775000000000000000e+009;-1.91262571589998815356e-004
+5.96790000000000000000e+009;-1.91259461509492154812e-004
+5.96805000000000000000e+009;-1.91256374656319748373e-004
+5.96820000000000000000e+009;-1.91253310935491174262e-004
+5.96835000000000000000e+009;-1.91250270247676247559e-004
+5.96850000000000000000e+009;-1.91247252505599458095e-004
+5.96865000000000000000e+009;-1.91244257606073165146e-004
+5.96880000000000000000e+009;-1.91241285473876451977e-004
+5.96895000000000000000e+009;-1.91238336002446420976e-004
+5.96910000000000000000e+009;-1.91235409102096621603e-004
+5.96925000000000000000e+009;-1.91232504691337713842e-004
+5.96940000000000000000e+009;-1.91229622674214905188e-004
+5.96955000000000000000e+009;-1.91226762962006034512e-004
+5.96970000000000000000e+009;-1.91223925458274137497e-004
+5.96985000000000000000e+009;-1.91221110082976443771e-004
+5.97000000000000000000e+009;-1.91218316749319614976e-004
+5.97015000000000000000e+009;-1.91215545357009176781e-004
+5.97030000000000000000e+009;-1.91212795829859760408e-004
+5.97045000000000000000e+009;-1.91210068076256255176e-004
+5.97060000000000000000e+009;-1.91207362012780606722e-004
+5.97075000000000000000e+009;-1.91204677539620512524e-004
+5.97090000000000000000e+009;-1.91202014590234365288e-004
+5.97105000000000000000e+009;-1.91199373062398949230e-004
+5.97120000000000000000e+009;-1.91196752883786459795e-004
+5.97135000000000000000e+009;-1.91194153960852963534e-004
+5.97150000000000000000e+009;-1.91191576216448910677e-004
+5.97165000000000000000e+009;-1.91189019566191767711e-004
+5.97180000000000000000e+009;-1.91186483926181389776e-004
+5.97195000000000000000e+009;-1.91183969197569845078e-004
+5.97210000000000000000e+009;-1.91181475320566121416e-004
+5.97225000000000000000e+009;-1.91179002203072854983e-004
+5.97240000000000000000e+009;-1.91176549763118533952e-004
+5.97255000000000000000e+009;-1.91174117923553635659e-004
+5.97270000000000000000e+009;-1.91171706593727257521e-004
+5.97285000000000000000e+009;-1.91169315691667996131e-004
+5.97300000000000000000e+009;-1.91166945168675034891e-004
+5.97315000000000000000e+009;-1.91164594900344712598e-004
+5.97330000000000000000e+009;-1.91162264834118811058e-004
+5.97345000000000000000e+009;-1.91159954884650561558e-004
+5.97360000000000000000e+009;-1.91157664975754703739e-004
+5.97375000000000000000e+009;-1.91155395021602269971e-004
+5.97390000000000000000e+009;-1.91153144953722965715e-004
+5.97405000000000000000e+009;-1.91150914690145360460e-004
+5.97420000000000000000e+009;-1.91148704156130709282e-004
+5.97435000000000000000e+009;-1.91146513270671898187e-004
+5.97450000000000000000e+009;-1.91144341958548118860e-004
+5.97465000000000000000e+009;-1.91142190149360253993e-004
+5.97480000000000000000e+009;-1.91140057762583469823e-004
+5.97495000000000000000e+009;-1.91137944724925563965e-004
+5.97510000000000000000e+009;-1.91135850961165646789e-004
+5.97525000000000000000e+009;-1.91133776385474804874e-004
+5.97540000000000000000e+009;-1.91131720941919536032e-004
+5.97555000000000000000e+009;-1.91129684544188727926e-004
+5.97570000000000000000e+009;-1.91127667130562681110e-004
+5.97585000000000000000e+009;-1.91125668616176771575e-004
+5.97600000000000000000e+009;-1.91123688937864784441e-004
+5.97615000000000000000e+009;-1.91121728014619605713e-004
+5.97630000000000000000e+009;-1.91119785769291631412e-004
+5.97645000000000000000e+009;-1.91117862153180153358e-004
+5.97660000000000000000e+009;-1.91115957078527462466e-004
+5.97675000000000000000e+009;-1.91114070467219611133e-004
+5.97690000000000000000e+009;-1.91112202264287467900e-004
+5.97705000000000000000e+009;-1.91110352399332023877e-004
+5.97720000000000000000e+009;-1.91108520786042112519e-004
+5.97735000000000000000e+009;-1.91106707380538933493e-004
+5.97750000000000000000e+009;-1.91104912076741706786e-004
+5.97765000000000000000e+009;-1.91103134844755021167e-004
+5.97780000000000000000e+009;-1.91101375585248691715e-004
+5.97795000000000000000e+009;-1.91099634244217957699e-004
+5.97810000000000000000e+009;-1.91097910752710488293e-004
+5.97825000000000000000e+009;-1.91096205060096698339e-004
+5.97840000000000000000e+009;-1.91094517053545321153e-004
+5.97855000000000000000e+009;-1.91092846713768969294e-004
+5.97870000000000000000e+009;-1.91091193943366280611e-004
+5.97885000000000000000e+009;-1.91089558684957183275e-004
+5.97900000000000000000e+009;-1.91087940880197261831e-004
+5.97915000000000000000e+009;-1.91086340461580700889e-004
+5.97930000000000000000e+009;-1.91084757350029019489e-004
+5.97945000000000000000e+009;-1.91083191501663444403e-004
+5.97960000000000000000e+009;-1.91081642831619405833e-004
+5.97975000000000000000e+009;-1.91080111277212833605e-004
+5.97990000000000000000e+009;-1.91078596782992424447e-004
+5.98005000000000000000e+009;-1.91077099292542531466e-004
+5.98020000000000000000e+009;-1.91075618716176785436e-004
+5.98035000000000000000e+009;-1.91074155015320275948e-004
+5.98050000000000000000e+009;-1.91072708125842471603e-004
+5.98065000000000000000e+009;-1.91071277968664945653e-004
+5.98080000000000000000e+009;-1.91069864490265244701e-004
+5.98095000000000000000e+009;-1.91068467627959244362e-004
+5.98110000000000000000e+009;-1.91067087326777867388e-004
+5.98125000000000000000e+009;-1.91065723507642768342e-004
+5.98140000000000000000e+009;-1.91064376120406696508e-004
+5.98155000000000000000e+009;-1.91063045109136149698e-004
+5.98170000000000000000e+009;-1.91061730400056862134e-004
+5.98185000000000000000e+009;-1.91060431948807807464e-004
+5.98200000000000000000e+009;-1.91059149684025578967e-004
+5.98215000000000000000e+009;-1.91057883542543880447e-004
+5.98230000000000000000e+009;-1.91056633479519595055e-004
+5.98245000000000000000e+009;-1.91055399437090479148e-004
+5.98260000000000000000e+009;-1.91054181321230454570e-004
+5.98275000000000000000e+009;-1.91052979110241139297e-004
+5.98290000000000000000e+009;-1.91051792727937381393e-004
+5.98305000000000000000e+009;-1.91050622123207478097e-004
+5.98320000000000000000e+009;-1.91049467233849639466e-004
+5.98335000000000000000e+009;-1.91048328008269990928e-004
+5.98350000000000000000e+009;-1.91047204386677628701e-004
+5.98365000000000000000e+009;-1.91046096312656905891e-004
+5.98380000000000000000e+009;-1.91045003720148468332e-004
+5.98395000000000000000e+009;-1.91043926559005065305e-004
+5.98410000000000000000e+009;-1.91042864781008187545e-004
+5.98425000000000000000e+009;-1.91041818307561661432e-004
+5.98440000000000000000e+009;-1.91040787113109730450e-004
+5.98455000000000000000e+009;-1.91039771113752114215e-004
+5.98470000000000000000e+009;-1.91038770280075600409e-004
+5.98485000000000000000e+009;-1.91037784526733447421e-004
+5.98500000000000000000e+009;-1.91036813822865710662e-004
+5.98515000000000000000e+009;-1.91035858103377515112e-004
+5.98530000000000000000e+009;-1.91034917331140601318e-004
+5.98545000000000000000e+009;-1.91033991426112171805e-004
+5.98560000000000000000e+009;-1.91033080345377878281e-004
